img1,img2,label
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_15.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_7.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_14.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_12.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_13.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_10.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_14.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_4.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_14.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_15.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_17.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_5.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_11.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_13.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_8.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_17.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_9.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_1.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_11.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_8.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_10.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_1.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_6.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_14.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_17.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_1.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_14.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_3.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_5.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_6.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03T0240_3.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03T0240_2.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_8.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_7.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_6.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_5.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_5.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_15.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_4.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_15.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_5.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_8.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_6.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_6.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_6.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_6.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_8.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_4.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_12.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_13.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_13.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_11.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_16.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_6.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_16.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_1.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_8.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_15.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_1.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03T0240_1.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_8.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_13.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0076_20.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_11.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_14.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_6.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_12.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_17.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_2.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_8.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_16.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_3.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_6.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_9.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_15.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_16.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_12.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_12.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_5.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_13.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_16.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_6.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_9.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_8.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0076_19.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03T0240_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_5.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_6.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_11.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_5.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_15.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_11.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_2.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_10.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_7.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_1.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_1.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_6.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_14.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_8.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_14.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_8.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_5.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_8.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_12.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_6.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_6.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_14.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0076_21.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_1.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_8.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_12.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_10.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_2.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_12.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_14.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0076_20.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0076_21.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_16.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_1.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_1.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03T0240_1.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03T0240_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_4.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_11.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_6.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_11.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_14.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_6.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_7.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0123_1.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_5.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_9.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_17.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_13.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_13.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_5.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_2.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03D0106_10.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Sheds/Sheds_GC01PS03T0240_1.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_17.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_14.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_3.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_10.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_16.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_16.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_3.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0028_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_18.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_1.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Solar Panel/Solar Panel_GC01PS03D0155_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_16.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_9.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_13.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_4.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0018_12.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_7.png,1
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0076_2.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03T0236_3.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Play Ground/Play Ground_GC01PS03D0018_16.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/STP/STP_GC01PS03D0106_5.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_7.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-2/Pond-2_GC01PS03D0106_14.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Brick Kiln/Brick Kiln_GC01PS03D0011_6.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Pond-1/Pond-1_GC01PS03D0018_8.png,0
/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_17.png,/home/zerodegree/Desktop/PS-3/PS03_1/Datasets/Classes/Metro Shed/Metro Shed_GC01PS03D0076_18.png,1
